metric,label_value_pair
container_cpu_cfs_throttled_periods_total,container=ts-route-service
container_cpu_cfs_throttled_periods_total,container=ts-seat-service
container_cpu_cfs_throttled_periods_total,container=ts-security-service
container_cpu_cfs_throttled_periods_total,container=ts-station-food-service
container_cpu_cfs_throttled_periods_total,container=ts-station-service
container_cpu_cfs_throttled_periods_total,container=ts-ticket-office-service
container_cpu_cfs_throttled_periods_total,container=ts-train-food-service
container_cpu_cfs_throttled_periods_total,container=ts-train-service
container_cpu_cfs_throttled_periods_total,container=ts-travel-plan-service
container_cpu_cfs_throttled_periods_total,container=ts-travel-service
container_cpu_cfs_throttled_periods_total,container=ts-travel2-service
container_cpu_cfs_throttled_periods_total,container=ts-ui-dashboard
container_cpu_cfs_throttled_periods_total,container=ts-user-service
container_cpu_cfs_throttled_periods_total,container=ts-verification-code-service
container_cpu_cfs_throttled_periods_total,container=ts-voucher-service
container_cpu_cfs_throttled_periods_total,container=ts-wait-order-service
container_cpu_cfs_throttled_periods_total,container=xenon
container_cpu_cfs_throttled_periods_total,endpoint=https-metrics
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod03b512c0_0e7c_4609_88e0_9a35daff0dd0.slice/docker-88b3e0aac45f301b18b4f45a42e7a7534d67237d68d63b14cff668e4fc58c3f4.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod03b512c0_0e7c_4609_88e0_9a35daff0dd0.slice/docker-db577fcd08e1c386d34998cb1807ee1efe67c79751494c8c17ca340d184576dc.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0897a890_e873_4579_b29b_456801fc8058.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0897a890_e873_4579_b29b_456801fc8058.slice/docker-d3f447a4ae693ad7ec54743af0ba0b255f4a245a2ab7c4429327ccabbda4962b.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0928e7e9_c970_4c46_8faf_0272d7aa2e0d.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0928e7e9_c970_4c46_8faf_0272d7aa2e0d.slice/docker-16d7b658f7c0710a037d0939197c2fff1f67f54422e0aac73b03bc37ecdb9e2e.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0bbb9a52_454d_4c23_8dbb_779805f96c94.slice/docker-0c064875fbcabfd9aab822bee7715d49d3522392c1167a1e43861fb085fdb6cc.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0bbb9a52_454d_4c23_8dbb_779805f96c94.slice/docker-9bc51836e62dfcf1d8f21c90a3325a9a85609be26ba3f4a3332f73a262cd24bb.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0bf792a6_1841_4033_a24a_519786948999.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0bf792a6_1841_4033_a24a_519786948999.slice/docker-3d44e1cb4075769f53ccf22cd88c0100b1684c8156ef4459f21adf31ee0cf43d.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0f0117eb_8d47_4ff4_b24b_3fe5990a6650.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0f0117eb_8d47_4ff4_b24b_3fe5990a6650.slice/docker-1fbec77e5a980f947fc9444d21d531ca428451a2cbc1b649cefd33bb0014e5ff.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod14d8c5c5_8702_454a_b35b_08ca0111dd91.slice/docker-992bd442e137071901983d332421017b99c7970c4e0bb9a8e2323420f4f74b45.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod14d8c5c5_8702_454a_b35b_08ca0111dd91.slice/docker-9a7fb45a2b49746a08a9879d4ef82f7fee5e7faa4791dfa42524bd6908c9babf.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod150d1460_f4e9_4297_b7df_164031b4c7e2.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod150d1460_f4e9_4297_b7df_164031b4c7e2.slice/docker-37bdee30ac84da1f1a97cac0c5f25bcbec122f74cb63e59a597271fe7f436a63.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod18517873_051a_431a_93af_1207d59e3bf1.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod18517873_051a_431a_93af_1207d59e3bf1.slice/docker-a0102bf1dbd664327a2ac2fcf6a7ad90226106861d6f1b93e67a65106e75afbe.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod18e44094_6897_4887_b586_9168738572b9.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod18e44094_6897_4887_b586_9168738572b9.slice/docker-33b31a32061a15ef77d573ee5d79d7e4ba12e766450a85297a77030ec63245de.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1aa2a8ee_a845_4f2e_8e12_39c5411926f4.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1aa2a8ee_a845_4f2e_8e12_39c5411926f4.slice/docker-162a3006f879be467731b07b9b8d7e86e65d9d1f7c2682abf65b0724b357e3a5.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1b197cd1_1ce5_4314_9dd8_6df7059d1c18.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1b197cd1_1ce5_4314_9dd8_6df7059d1c18.slice/docker-6f3552d32bd237bee78f5eb3fcb869802251088b49b5ba08496cbdf78f897476.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1d373da0_1c58_4145_886d_e53060c5f8f5.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1d373da0_1c58_4145_886d_e53060c5f8f5.slice/docker-2a469a364954c68794e64069ba30efc32233d62fedc1da6ee01ceb53c1fd775d.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1ddb8fbb_a67a_4ea4_ae78_356aa8d1cde6.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1ddb8fbb_a67a_4ea4_ae78_356aa8d1cde6.slice/docker-b583c5385b375c8b22cf602f6919e047958ba394cb91fa77a2435b5c324a7a8e.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1e5684e7_9a16_4cb4_a6b7_1f657924c994.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1e5684e7_9a16_4cb4_a6b7_1f657924c994.slice/docker-b78b48904d38b8f31357b2982eaf3e0405541c20f940b16d1b240d101a3d83e6.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1e7e10e1_19bf_4018_8f9b_248effeaf5da.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1e7e10e1_19bf_4018_8f9b_248effeaf5da.slice/docker-424e9d06899237096b5185aefe281f93bb7fd93f023a66f44a1c594cb2cd4d5b.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod20ae9a3f_61bd_4318_af0e_6a65e31d1342.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod20ae9a3f_61bd_4318_af0e_6a65e31d1342.slice/docker-03b4ebc6bb4938af2e34735eee923fb42c8683eab0485c7e5a9ff462adf55de6.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2565b644_d897_4a35_a9c9_ebe4e59ea5f3.slice/docker-12dd8d4fd4a922fcd98a79c55eb946cd4da23fdc7108846acafbff8682ba9da2.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod25f7948a_1c5b_4da6_88eb_4bf2cf54e62f.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod25f7948a_1c5b_4da6_88eb_4bf2cf54e62f.slice/docker-c12a175a381c893bbd092cffa01339541b0bdb85d646971a5a4d4e408c50c392.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod279d262a_af55_4d68_848e_22e2c0284ce2.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod279d262a_af55_4d68_848e_22e2c0284ce2.slice/docker-ac408f8739e3f3c3d43757a177722f278b876407fd402c3a322ad01a3f6c0fa8.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2bc59deb_14a0_4305_a85c_dfdda9d8c3ad.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2bc59deb_14a0_4305_a85c_dfdda9d8c3ad.slice/docker-43c13b61e00771592736a4a6e3564189fb72498124c9714259a3252a2535e554.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2d6258a9_a0ec_4315_8fb2_da9e0d64ada8.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2d6258a9_a0ec_4315_8fb2_da9e0d64ada8.slice/docker-4c6958d38c900875bff7bb3f70bcc061429c3a8534d56222015225481697455f.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2ed60b10_9e59_428a_b13a_db2842cd8634.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2ed60b10_9e59_428a_b13a_db2842cd8634.slice/docker-a705fb654ed4d62716c7883c01f7c7d787330ba357704d453ce82b96a3242864.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2fa58c93_88c6_4597_aefb_cb69c5b4bb8d.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2fa58c93_88c6_4597_aefb_cb69c5b4bb8d.slice/docker-9a68d899cf36965ed7ce3e3fd9764d02529b742f6685774b36c50db91f47e7e3.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod34f11dc8_3972_4d06_9630_e93fb7549a24.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod34f11dc8_3972_4d06_9630_e93fb7549a24.slice/docker-a7ed71e9b69a94e0d2b8baea07805f555ff4c4102c2bb4fd281740c06942fff9.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod37628017_a719_4ec8_8113_e36645fb9651.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod37628017_a719_4ec8_8113_e36645fb9651.slice/docker-10f82aaf84888d6f15259d65b0505b1c942448810cbf5fea3e183ba5e3f2004d.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod3b54e194_bcb7_44d1_82a5_35f820922cea.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod3b54e194_bcb7_44d1_82a5_35f820922cea.slice/docker-ae2d723ca04efa364d034c8e5a399ef7879491ebb352c2017b40f00e67963dfa.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod3e5b5eb8_0768_45ca_8f3e_48df18bb5702.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod3e5b5eb8_0768_45ca_8f3e_48df18bb5702.slice/docker-902f91804f21a265b8b7d01ea29da40de6d75eee452a7004adc5c596db607290.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod3ea9c8e9_906c_488c_a956_6c5b5156a1de.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod3ea9c8e9_906c_488c_a956_6c5b5156a1de.slice/docker-eb65aaf65ec794bfb2e37317a8a2b37700ccb3277c0b906217fa7886329fa1d2.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod417ea4bc_7774_43c8_8141_8b8f09a752c9.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod417ea4bc_7774_43c8_8141_8b8f09a752c9.slice/docker-215bc1c73c172c7b93b509b2aba1a521b8f065999129a6bb06fef8ea906ed269.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod42f7c121_96af_4b3e_80b8_30bbe7608cc8.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod42f7c121_96af_4b3e_80b8_30bbe7608cc8.slice/docker-057ac2e27615808e1ef3894de8427e47553f19aab9c3810db4d11feb900c2877.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod43be04ad_ca9b_4f21_849d_8db510bcd5b3.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod43be04ad_ca9b_4f21_849d_8db510bcd5b3.slice/docker-b2e0d365ea47cc27fb0ee8113fbd9841de0fcb29f770da75349ab49c7b3ab2ec.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod471674ba_a87b_44a5_8437_564cb015d0d6.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod471674ba_a87b_44a5_8437_564cb015d0d6.slice/docker-fbd7c21e0acf3960a50c00117d850426a233c9f7d069338f116ae08b68282b34.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod49a3bd85_a1b3_4b97_8369_d5054405d6f2.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod49a3bd85_a1b3_4b97_8369_d5054405d6f2.slice/docker-fd09e44438233f042b73947b410f857ab51bdca51e53e4213b8f98ffbfab4571.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod4abb6e37_7cac_48e8_a184_a6fec285b684.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod4abb6e37_7cac_48e8_a184_a6fec285b684.slice/docker-bc862c6d16e82072456e1266c5a455c6640373913a116d2e00cafb9e3b81b1d3.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod53471443_20af_4be4_aae9_acc55680c22a.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod53471443_20af_4be4_aae9_acc55680c22a.slice/docker-6d0a322c09c22485449b5033b31457f10461884403fb6bf8eec5926c4325d33c.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod5466573b_2b9d_42af_a669_258788642ebb.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod5466573b_2b9d_42af_a669_258788642ebb.slice/docker-ae890af7cc8409ce5c0eb263d3ca4b9320c7759a3ec44486641847b5281330b9.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod58784170_cf44_481e_af33_3ebda70874bf.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod58784170_cf44_481e_af33_3ebda70874bf.slice/docker-8ce64783c155a0fb346a0c36cf51d47a71246d8115e34959d87d70fa9271a8f5.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod5fe600bc_4b44_4cc6_83f4_e4c5b4fad944.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod5fe600bc_4b44_4cc6_83f4_e4c5b4fad944.slice/docker-b79fa1e9156f668bbdfbd58500351d4245336803ce67272b8b6c6a41174e8b0c.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod65e77b98_23e6_4a17_823e_deaed5ce1251.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod65e77b98_23e6_4a17_823e_deaed5ce1251.slice/docker-7b1a626119c006f49556f1e4abcbe300ce3aa3138e98eed49008866bca8a2a02.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod68c14dbc_28f4_4a33_817e_fb37a43cf5f7.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod68c14dbc_28f4_4a33_817e_fb37a43cf5f7.slice/docker-85290b56f2bb82f75cb5df4c422e1e89a26ddb07eb04e28e810999534bcdcbdb.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod6a11b0a8_f546_46d6_a01d_f2762fbd89c1.slice/docker-28ea6f5c2565a39471fd7722cb226cb80a422a10b903bddcdc52853d50b82ba3.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod6bd8eba6_5a05_4ef9_8c2e_07937ceb44dc.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod6bd8eba6_5a05_4ef9_8c2e_07937ceb44dc.slice/docker-d322fdfa7f2d7e24ff0cc6e0f02d403e98080e072cb386d93cd0687e73956639.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod6cd51d7b_50e7_49cb_8ff3_23190d801ce4.slice/docker-aa350c1f17dc988a11bc8e3c4561ed4605aaf605c6cc8ff80699ff5088cc053a.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod6cd51d7b_50e7_49cb_8ff3_23190d801ce4.slice/docker-ff12b1df4b4d048d46dcca4f810707295757611980e9a444c5630d37c4dfd9b5.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod6ea47f8e_c604_41e9_960a_f6386dc4b972.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod6ea47f8e_c604_41e9_960a_f6386dc4b972.slice/docker-e27b8b1ad7505dc6776f7bdcd209e78bcded6c729bd1273677ab052a47c38a58.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod70464143_4a59_4178_b7c4_f6b38073219a.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod70464143_4a59_4178_b7c4_f6b38073219a.slice/docker-70ea7a4156b62366cededd1349867e03360b9257d9422dca1939eb8de09ed309.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod71be6d4a_deed_4d5d_8b4c_9f0bef1d9a03.slice/docker-46fbf558be0393e5f35f4090047b855d76f74f7b9f79cf669d5b4d5fd054cbf2.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod71be6d4a_deed_4d5d_8b4c_9f0bef1d9a03.slice/docker-a5676dc6326cb09d808b4c3e53b99516c7a8de8fe354122452e20fe50ccab0c4.scope
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod7221b704_c9b2_4f15_a1bb_8a2823366c45.slice
container_cpu_cfs_throttled_periods_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod7221b704_c9b2_4f15_a1bb_8a2823366c45.slice/docker-582ef07931b1fdaad7c3dd9518ba14375aae2e5e3cfe2f73c6ce520224ba3d38.scope
